"spotifyId","genreTop","sentiment","totalWords","totalSentiment","percentSentiment","totalCommentWords","totalCommentSentiment","percentCommentSentiment","totalWords_song","totalSentiment_song","totalWords_comment","totalSentiment_comment","song_percent","comment_percent"
"2wvMC5EyaaYQwBfiwwY2xE","rock","sadness",12,1,0.0833333333333333,0,0,0,4961,768,4285,582,0.154807498488208,0.135822637106184
"2WZyfujzMweFLnozyUJBkW","pop","joy",32,16,0.5,30,3,0.1,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"2WZyfujzMweFLnozyUJBkW","pop","anticipation",32,7,0.21875,30,9,0.3,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"2WZyfujzMweFLnozyUJBkW","pop","trust",32,6,0.1875,30,5,0.166666666666667,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"2WZyfujzMweFLnozyUJBkW","pop","surprise",32,2,0.0625,30,4,0.133333333333333,7019,701,5820,627,0.0998717766063542,0.107731958762887
"2WZyfujzMweFLnozyUJBkW","pop","fear",32,1,0.03125,30,2,0.0666666666666667,7215,859,5448,626,0.119057519057519,0.114904552129222
"2WZyfujzMweFLnozyUJBkW","pop","anger",0,0,0,30,2,0.0666666666666667,6871,750,5373,540,0.109154417115413,0.100502512562814
"2WZyfujzMweFLnozyUJBkW","pop","disgust",0,0,0,30,1,0.0333333333333333,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"2WZyfujzMweFLnozyUJBkW","pop","sadness",0,0,0,30,4,0.133333333333333,7201,898,5888,701,0.124704902096931,0.119055706521739
"2x28X8t6xaomkkn1ssHJ5E","others","trust",55,9,0.163636363636364,17,3,0.176470588235294,5662,1134,2629,493,0.200282585658778,0.187523773297832
"2x28X8t6xaomkkn1ssHJ5E","others","anticipation",55,8,0.145454545454545,17,3,0.176470588235294,5642,882,2647,453,0.156327543424318,0.171137136380808
"2x28X8t6xaomkkn1ssHJ5E","others","sadness",55,2,0.0363636363636364,17,3,0.176470588235294,5319,573,2464,271,0.107727016356458,0.109983766233766
"2x28X8t6xaomkkn1ssHJ5E","others","joy",55,31,0.563636363636364,17,3,0.176470588235294,5672,1445,2675,563,0.254760225669958,0.210467289719626
"2x28X8t6xaomkkn1ssHJ5E","others","surprise",55,4,0.0727272727272727,17,3,0.176470588235294,5072,420,2403,269,0.082807570977918,0.111943404078236
"2x28X8t6xaomkkn1ssHJ5E","others","disgust",55,1,0.0181818181818182,17,1,0.0588235294117647,3871,374,2022,176,0.0966158615344872,0.0870425321463897
"2x28X8t6xaomkkn1ssHJ5E","others","anger",0,0,0,17,1,0.0588235294117647,4616,430,2307,255,0.0931542461005199,0.110533159947984
"2x9kIjm8AejYJCunY9yKOA","rock","anger",4,1,0.25,0,0,0,4616,583,3964,426,0.126299826689775,0.107467204843592
"2x9kIjm8AejYJCunY9yKOA","rock","disgust",4,1,0.25,0,0,0,3980,404,3512,334,0.101507537688442,0.0951025056947608
"2x9kIjm8AejYJCunY9yKOA","rock","fear",4,1,0.25,0,0,0,4766,725,3942,508,0.152119177507344,0.128868594622019
"2x9kIjm8AejYJCunY9yKOA","rock","sadness",4,1,0.25,0,0,0,4961,768,4285,582,0.154807498488208,0.135822637106184
"2XMTqoHHSH0lvuXrvIEdco","pop","joy",29,16,0.551724137931034,27,6,0.222222222222222,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"2XMTqoHHSH0lvuXrvIEdco","pop","trust",29,9,0.310344827586207,27,7,0.259259259259259,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"2XMTqoHHSH0lvuXrvIEdco","pop","anticipation",29,3,0.103448275862069,27,7,0.259259259259259,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"2XMTqoHHSH0lvuXrvIEdco","pop","disgust",29,1,0.0344827586206897,27,1,0.037037037037037,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"2XMTqoHHSH0lvuXrvIEdco","pop","anger",0,0,0,27,3,0.111111111111111,6871,750,5373,540,0.109154417115413,0.100502512562814
"2XMTqoHHSH0lvuXrvIEdco","pop","sadness",0,0,0,27,2,0.0740740740740741,7201,898,5888,701,0.124704902096931,0.119055706521739
"2XMTqoHHSH0lvuXrvIEdco","pop","surprise",0,0,0,27,1,0.037037037037037,7019,701,5820,627,0.0998717766063542,0.107731958762887
"2XtrInrRVz6JY3ydZ6yyvO","country","anger",68,16,0.235294117647059,0,0,0,1613,241,328,34,0.14941103533788,0.103658536585366
"2XtrInrRVz6JY3ydZ6yyvO","country","fear",68,16,0.235294117647059,0,0,0,1568,210,441,53,0.133928571428571,0.120181405895692
"2XtrInrRVz6JY3ydZ6yyvO","country","disgust",68,7,0.102941176470588,0,0,0,1573,188,307,27,0.119516846789574,0.0879478827361563
"2XtrInrRVz6JY3ydZ6yyvO","country","sadness",68,10,0.147058823529412,2,2,1,1585,217,478,59,0.136908517350158,0.123430962343096
"2XtrInrRVz6JY3ydZ6yyvO","country","anticipation",68,6,0.0882352941176471,0,0,0,1018,219,561,90,0.215127701375246,0.160427807486631
"2XtrInrRVz6JY3ydZ6yyvO","country","joy",68,6,0.0882352941176471,0,0,0,1431,242,558,152,0.16911250873515,0.272401433691756
"2XtrInrRVz6JY3ydZ6yyvO","country","surprise",68,7,0.102941176470588,0,0,0,1366,142,479,55,0.103953147877013,0.11482254697286
"2Yl4OmDby9iitgNWZPwxkd","pop","disgust",47,5,0.106382978723404,23,3,0.130434782608696,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"2Yl4OmDby9iitgNWZPwxkd","pop","sadness",47,7,0.148936170212766,23,3,0.130434782608696,7201,898,5888,701,0.124704902096931,0.119055706521739
"2Yl4OmDby9iitgNWZPwxkd","pop","joy",47,7,0.148936170212766,23,2,0.0869565217391304,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"2Yl4OmDby9iitgNWZPwxkd","pop","anticipation",47,5,0.106382978723404,23,2,0.0869565217391304,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"2Yl4OmDby9iitgNWZPwxkd","pop","trust",47,7,0.148936170212766,23,2,0.0869565217391304,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"2Yl4OmDby9iitgNWZPwxkd","pop","surprise",47,5,0.106382978723404,23,2,0.0869565217391304,7019,701,5820,627,0.0998717766063542,0.107731958762887
"2Yl4OmDby9iitgNWZPwxkd","pop","fear",47,6,0.127659574468085,23,4,0.173913043478261,7215,859,5448,626,0.119057519057519,0.114904552129222
"2Yl4OmDby9iitgNWZPwxkd","pop","anger",47,5,0.106382978723404,23,5,0.217391304347826,6871,750,5373,540,0.109154417115413,0.100502512562814
"2ymeOsYijJz09LfKw3yM2x","rock","joy",2,1,0.5,32,12,0.375,5201,1040,4193,798,0.199961545856566,0.190317195325543
"2ymeOsYijJz09LfKw3yM2x","rock","trust",2,1,0.5,32,8,0.25,5165,775,4153,720,0.150048402710552,0.173368649169275
"2ymeOsYijJz09LfKw3yM2x","rock","anger",0,0,0,32,1,0.03125,4616,583,3964,426,0.126299826689775,0.107467204843592
"2ymeOsYijJz09LfKw3yM2x","rock","anticipation",0,0,0,32,5,0.15625,5107,825,4337,738,0.161542980223223,0.170163707632004
"2ymeOsYijJz09LfKw3yM2x","rock","disgust",0,0,0,32,1,0.03125,3980,404,3512,334,0.101507537688442,0.0951025056947608
"2ymeOsYijJz09LfKw3yM2x","rock","sadness",0,0,0,32,3,0.09375,4961,768,4285,582,0.154807498488208,0.135822637106184
"2ymeOsYijJz09LfKw3yM2x","rock","surprise",0,0,0,32,2,0.0625,4262,416,4106,431,0.0976067573908963,0.104968339016074
"2yvDDDQUmJnop6ycSqOAGf","pop","anger",0,0,0,10,2,0.2,6871,750,5373,540,0.109154417115413,0.100502512562814
"2yvDDDQUmJnop6ycSqOAGf","pop","disgust",0,0,0,10,2,0.2,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"2yvDDDQUmJnop6ycSqOAGf","pop","fear",0,0,0,10,1,0.1,7215,859,5448,626,0.119057519057519,0.114904552129222
"2yvDDDQUmJnop6ycSqOAGf","pop","sadness",0,0,0,10,3,0.3,7201,898,5888,701,0.124704902096931,0.119055706521739
"2yvDDDQUmJnop6ycSqOAGf","pop","surprise",0,0,0,10,1,0.1,7019,701,5820,627,0.0998717766063542,0.107731958762887
"2yvDDDQUmJnop6ycSqOAGf","pop","trust",0,0,0,10,1,0.1,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"2zhk0kypGeOPsaaZcjyc14","country","joy",81,25,0.308641975308642,15,2,0.133333333333333,1431,242,558,152,0.16911250873515,0.272401433691756
"2zhk0kypGeOPsaaZcjyc14","country","anticipation",81,25,0.308641975308642,15,1,0.0666666666666667,1018,219,561,90,0.215127701375246,0.160427807486631
"2zhk0kypGeOPsaaZcjyc14","country","trust",81,24,0.296296296296296,15,6,0.4,1290,180,544,105,0.13953488372093,0.193014705882353
"2zhk0kypGeOPsaaZcjyc14","country","surprise",81,3,0.037037037037037,0,0,0,1366,142,479,55,0.103953147877013,0.11482254697286
"2zhk0kypGeOPsaaZcjyc14","country","anger",81,1,0.0123456790123457,0,0,0,1613,241,328,34,0.14941103533788,0.103658536585366
"2zhk0kypGeOPsaaZcjyc14","country","disgust",81,1,0.0123456790123457,0,0,0,1573,188,307,27,0.119516846789574,0.0879478827361563
"2zhk0kypGeOPsaaZcjyc14","country","fear",81,1,0.0123456790123457,15,3,0.2,1568,210,441,53,0.133928571428571,0.120181405895692
"2zhk0kypGeOPsaaZcjyc14","country","sadness",81,1,0.0123456790123457,15,3,0.2,1585,217,478,59,0.136908517350158,0.123430962343096
"2zMXH5k5NZy1Nw460bLvRh","pop","anticipation",21,7,0.333333333333333,20,2,0.1,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"2zMXH5k5NZy1Nw460bLvRh","pop","joy",21,7,0.333333333333333,20,3,0.15,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"2zMXH5k5NZy1Nw460bLvRh","pop","trust",21,7,0.333333333333333,20,3,0.15,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"2zMXH5k5NZy1Nw460bLvRh","pop","anger",0,0,0,20,1,0.05,6871,750,5373,540,0.109154417115413,0.100502512562814
"2zMXH5k5NZy1Nw460bLvRh","pop","disgust",0,0,0,20,1,0.05,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"2zMXH5k5NZy1Nw460bLvRh","pop","fear",0,0,0,20,2,0.1,7215,859,5448,626,0.119057519057519,0.114904552129222
"2zMXH5k5NZy1Nw460bLvRh","pop","sadness",0,0,0,20,6,0.3,7201,898,5888,701,0.124704902096931,0.119055706521739
"2zMXH5k5NZy1Nw460bLvRh","pop","surprise",0,0,0,20,2,0.1,7019,701,5820,627,0.0998717766063542,0.107731958762887
"2ZrHbO88rM6Ijeg0aJmSzl","pop","fear",60,4,0.0666666666666667,0,0,0,7215,859,5448,626,0.119057519057519,0.114904552129222
"2ZrHbO88rM6Ijeg0aJmSzl","pop","joy",60,16,0.266666666666667,11,3,0.272727272727273,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"2ZrHbO88rM6Ijeg0aJmSzl","pop","trust",60,17,0.283333333333333,11,2,0.181818181818182,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"2ZrHbO88rM6Ijeg0aJmSzl","pop","anticipation",60,9,0.15,11,4,0.363636363636364,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"2ZrHbO88rM6Ijeg0aJmSzl","pop","surprise",60,10,0.166666666666667,11,2,0.181818181818182,7019,701,5820,627,0.0998717766063542,0.107731958762887
"2ZrHbO88rM6Ijeg0aJmSzl","pop","anger",60,3,0.05,0,0,0,6871,750,5373,540,0.109154417115413,0.100502512562814
"2ZrHbO88rM6Ijeg0aJmSzl","pop","sadness",60,1,0.0166666666666667,0,0,0,7201,898,5888,701,0.124704902096931,0.119055706521739
"2zSapg6tQtoABTstNHcYde","country","joy",12,4,0.333333333333333,17,2,0.117647058823529,1431,242,558,152,0.16911250873515,0.272401433691756
"2zSapg6tQtoABTstNHcYde","country","sadness",12,3,0.25,17,2,0.117647058823529,1585,217,478,59,0.136908517350158,0.123430962343096
"2zSapg6tQtoABTstNHcYde","country","surprise",12,3,0.25,17,1,0.0588235294117647,1366,142,479,55,0.103953147877013,0.11482254697286
"2zSapg6tQtoABTstNHcYde","country","anger",12,1,0.0833333333333333,17,1,0.0588235294117647,1613,241,328,34,0.14941103533788,0.103658536585366
"2zSapg6tQtoABTstNHcYde","country","fear",12,1,0.0833333333333333,17,2,0.117647058823529,1568,210,441,53,0.133928571428571,0.120181405895692
"2zSapg6tQtoABTstNHcYde","country","anticipation",0,0,0,17,2,0.117647058823529,1018,219,561,90,0.215127701375246,0.160427807486631
"2zSapg6tQtoABTstNHcYde","country","disgust",0,0,0,17,3,0.176470588235294,1573,188,307,27,0.119516846789574,0.0879478827361563
"2zSapg6tQtoABTstNHcYde","country","trust",0,0,0,17,4,0.235294117647059,1290,180,544,105,0.13953488372093,0.193014705882353
"305WCRhhS10XUcH6AEwZk6","rock","anger",0,0,0,37,4,0.108108108108108,4616,583,3964,426,0.126299826689775,0.107467204843592
"305WCRhhS10XUcH6AEwZk6","rock","anticipation",0,0,0,37,9,0.243243243243243,5107,825,4337,738,0.161542980223223,0.170163707632004
"305WCRhhS10XUcH6AEwZk6","rock","disgust",0,0,0,37,1,0.027027027027027,3980,404,3512,334,0.101507537688442,0.0951025056947608
"305WCRhhS10XUcH6AEwZk6","rock","joy",0,0,0,37,7,0.189189189189189,5201,1040,4193,798,0.199961545856566,0.190317195325543
"305WCRhhS10XUcH6AEwZk6","rock","sadness",0,0,0,37,2,0.0540540540540541,4961,768,4285,582,0.154807498488208,0.135822637106184
"305WCRhhS10XUcH6AEwZk6","rock","surprise",0,0,0,37,7,0.189189189189189,4262,416,4106,431,0.0976067573908963,0.104968339016074
"305WCRhhS10XUcH6AEwZk6","rock","trust",0,0,0,37,7,0.189189189189189,5165,775,4153,720,0.150048402710552,0.173368649169275
"31H6au3jhblhr6MMJiXnCq","rock","anticipation",23,7,0.304347826086957,0,0,0,5107,825,4337,738,0.161542980223223,0.170163707632004
"31H6au3jhblhr6MMJiXnCq","rock","fear",23,2,0.0869565217391304,0,0,0,4766,725,3942,508,0.152119177507344,0.128868594622019
"31H6au3jhblhr6MMJiXnCq","rock","sadness",23,4,0.173913043478261,0,0,0,4961,768,4285,582,0.154807498488208,0.135822637106184
"31H6au3jhblhr6MMJiXnCq","rock","anger",23,1,0.0434782608695652,0,0,0,4616,583,3964,426,0.126299826689775,0.107467204843592
"31H6au3jhblhr6MMJiXnCq","rock","joy",23,6,0.260869565217391,0,0,0,5201,1040,4193,798,0.199961545856566,0.190317195325543
"31H6au3jhblhr6MMJiXnCq","rock","surprise",23,1,0.0434782608695652,0,0,0,4262,416,4106,431,0.0976067573908963,0.104968339016074
"31H6au3jhblhr6MMJiXnCq","rock","trust",23,2,0.0869565217391304,0,0,0,5165,775,4153,720,0.150048402710552,0.173368649169275
"31WIkt099num18R8nsQhZv","others","anticipation",26,5,0.192307692307692,21,1,0.0476190476190476,5642,882,2647,453,0.156327543424318,0.171137136380808
"31WIkt099num18R8nsQhZv","others","joy",26,12,0.461538461538462,21,1,0.0476190476190476,5672,1445,2675,563,0.254760225669958,0.210467289719626
"31WIkt099num18R8nsQhZv","others","trust",26,6,0.230769230769231,21,2,0.0952380952380952,5662,1134,2629,493,0.200282585658778,0.187523773297832
"31WIkt099num18R8nsQhZv","others","sadness",26,1,0.0384615384615385,21,4,0.19047619047619,5319,573,2464,271,0.107727016356458,0.109983766233766
"31WIkt099num18R8nsQhZv","others","surprise",26,1,0.0384615384615385,21,1,0.0476190476190476,5072,420,2403,269,0.082807570977918,0.111943404078236
"31WIkt099num18R8nsQhZv","others","fear",26,1,0.0384615384615385,21,4,0.19047619047619,5023,494,2321,260,0.0983476010352379,0.11202068074106
"31WIkt099num18R8nsQhZv","others","anger",0,0,0,21,4,0.19047619047619,4616,430,2307,255,0.0931542461005199,0.110533159947984
"31WIkt099num18R8nsQhZv","others","disgust",0,0,0,21,4,0.19047619047619,3871,374,2022,176,0.0966158615344872,0.0870425321463897
"3298yRJKPcCndQdNiTZKIo","folk","disgust",10,2,0.2,0,0,0,443,41,443,43,0.0925507900677201,0.0970654627539503
"3298yRJKPcCndQdNiTZKIo","folk","sadness",10,2,0.2,24,1,0.0416666666666667,502,88,447,56,0.175298804780877,0.125279642058166
"3298yRJKPcCndQdNiTZKIo","folk","anger",10,1,0.1,24,1,0.0416666666666667,442,37,505,44,0.083710407239819,0.0871287128712871
"3298yRJKPcCndQdNiTZKIo","folk","fear",10,1,0.1,24,2,0.0833333333333333,470,49,515,55,0.104255319148936,0.106796116504854
"3298yRJKPcCndQdNiTZKIo","folk","joy",10,2,0.2,24,5,0.208333333333333,573,136,540,92,0.237347294938918,0.17037037037037
"3298yRJKPcCndQdNiTZKIo","folk","anticipation",10,1,0.1,24,5,0.208333333333333,567,78,543,98,0.137566137566138,0.180478821362799
"3298yRJKPcCndQdNiTZKIo","folk","trust",10,1,0.1,24,4,0.166666666666667,573,99,541,98,0.172774869109948,0.181146025878004
"3298yRJKPcCndQdNiTZKIo","folk","surprise",0,0,0,24,6,0.25,547,65,485,66,0.118829981718464,0.136082474226804
"33AQv3sfvHmtGfYNIJpi96","country","anger",45,8,0.177777777777778,18,1,0.0555555555555556,1613,241,328,34,0.14941103533788,0.103658536585366
"33AQv3sfvHmtGfYNIJpi96","country","anticipation",45,9,0.2,18,2,0.111111111111111,1018,219,561,90,0.215127701375246,0.160427807486631
"33AQv3sfvHmtGfYNIJpi96","country","trust",45,5,0.111111111111111,18,2,0.111111111111111,1290,180,544,105,0.13953488372093,0.193014705882353
"33AQv3sfvHmtGfYNIJpi96","country","fear",45,6,0.133333333333333,18,1,0.0555555555555556,1568,210,441,53,0.133928571428571,0.120181405895692
"33AQv3sfvHmtGfYNIJpi96","country","sadness",45,5,0.111111111111111,18,1,0.0555555555555556,1585,217,478,59,0.136908517350158,0.123430962343096
"33AQv3sfvHmtGfYNIJpi96","country","disgust",45,6,0.133333333333333,18,1,0.0555555555555556,1573,188,307,27,0.119516846789574,0.0879478827361563
"33AQv3sfvHmtGfYNIJpi96","country","joy",45,2,0.0444444444444444,18,9,0.5,1431,242,558,152,0.16911250873515,0.272401433691756
"33AQv3sfvHmtGfYNIJpi96","country","surprise",45,4,0.0888888888888889,18,1,0.0555555555555556,1366,142,479,55,0.103953147877013,0.11482254697286
"33KJ2xFYONOlIYDBg6wPx8","pop","anger",23,2,0.0869565217391304,26,2,0.0769230769230769,6871,750,5373,540,0.109154417115413,0.100502512562814
"33KJ2xFYONOlIYDBg6wPx8","pop","anticipation",23,3,0.130434782608696,26,3,0.115384615384615,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"33KJ2xFYONOlIYDBg6wPx8","pop","disgust",23,2,0.0869565217391304,26,4,0.153846153846154,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"33KJ2xFYONOlIYDBg6wPx8","pop","fear",23,3,0.130434782608696,0,0,0,7215,859,5448,626,0.119057519057519,0.114904552129222
"33KJ2xFYONOlIYDBg6wPx8","pop","joy",23,2,0.0869565217391304,26,5,0.192307692307692,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"33KJ2xFYONOlIYDBg6wPx8","pop","sadness",23,3,0.130434782608696,0,0,0,7201,898,5888,701,0.124704902096931,0.119055706521739
"33KJ2xFYONOlIYDBg6wPx8","pop","surprise",23,2,0.0869565217391304,26,3,0.115384615384615,7019,701,5820,627,0.0998717766063542,0.107731958762887
"33KJ2xFYONOlIYDBg6wPx8","pop","trust",23,6,0.260869565217391,26,9,0.346153846153846,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"33yAEqzKXexYM3WlOYtTfQ","punk","joy",22,8,0.363636363636364,88,30,0.340909090909091,1090,156,799,160,0.143119266055046,0.200250312891114
"33yAEqzKXexYM3WlOYtTfQ","punk","anticipation",22,4,0.181818181818182,88,12,0.136363636363636,1129,225,790,127,0.199291408325952,0.160759493670886
"33yAEqzKXexYM3WlOYtTfQ","punk","trust",22,8,0.363636363636364,88,25,0.284090909090909,1073,187,797,156,0.174277726001864,0.19573400250941
"33yAEqzKXexYM3WlOYtTfQ","punk","fear",22,2,0.0909090909090909,88,3,0.0340909090909091,926,128,741,84,0.138228941684665,0.11336032388664
"33yAEqzKXexYM3WlOYtTfQ","punk","anger",0,0,0,88,3,0.0340909090909091,967,117,746,72,0.120992761116856,0.096514745308311
"33yAEqzKXexYM3WlOYtTfQ","punk","sadness",0,0,0,88,7,0.0795454545454545,1006,122,792,104,0.121272365805169,0.131313131313131
"33yAEqzKXexYM3WlOYtTfQ","punk","surprise",0,0,0,88,8,0.0909090909090909,969,118,736,77,0.121775025799794,0.104619565217391
"34MRi5GRWHFUa731JBxFEl","hip hop","joy",36,4,0.111111111111111,14,4,0.285714285714286,2938,410,1371,229,0.139550714771954,0.167031363967907
"34MRi5GRWHFUa731JBxFEl","hip hop","anger",36,9,0.25,14,1,0.0714285714285714,2746,451,1232,152,0.164238892935178,0.123376623376623
"34MRi5GRWHFUa731JBxFEl","hip hop","disgust",36,5,0.138888888888889,14,1,0.0714285714285714,2839,269,1201,113,0.0947516731243396,0.0940882597835137
"34MRi5GRWHFUa731JBxFEl","hip hop","fear",36,5,0.138888888888889,0,0,0,2814,381,1264,147,0.135394456289979,0.11629746835443
"34MRi5GRWHFUa731JBxFEl","hip hop","sadness",36,3,0.0833333333333333,14,3,0.214285714285714,2802,515,1309,189,0.183797287651677,0.144385026737968
"34MRi5GRWHFUa731JBxFEl","hip hop","surprise",36,2,0.0555555555555556,14,1,0.0714285714285714,2836,197,1315,107,0.0694640338504937,0.0813688212927757
"34MRi5GRWHFUa731JBxFEl","hip hop","anticipation",36,4,0.111111111111111,14,3,0.214285714285714,2983,393,1380,250,0.131746563861884,0.181159420289855
"34MRi5GRWHFUa731JBxFEl","hip hop","trust",36,4,0.111111111111111,14,1,0.0714285714285714,2953,383,1385,223,0.129698611581443,0.16101083032491
"34Rt8Ti2OAsA8s39rLgyML","rock","joy",43,11,0.255813953488372,12,2,0.166666666666667,5201,1040,4193,798,0.199961545856566,0.190317195325543
"34Rt8Ti2OAsA8s39rLgyML","rock","fear",43,6,0.13953488372093,0,0,0,4766,725,3942,508,0.152119177507344,0.128868594622019
"34Rt8Ti2OAsA8s39rLgyML","rock","anticipation",43,6,0.13953488372093,12,3,0.25,5107,825,4337,738,0.161542980223223,0.170163707632004
"34Rt8Ti2OAsA8s39rLgyML","rock","anger",43,4,0.0930232558139535,0,0,0,4616,583,3964,426,0.126299826689775,0.107467204843592
"34Rt8Ti2OAsA8s39rLgyML","rock","sadness",43,5,0.116279069767442,12,1,0.0833333333333333,4961,768,4285,582,0.154807498488208,0.135822637106184
"34Rt8Ti2OAsA8s39rLgyML","rock","trust",43,8,0.186046511627907,12,4,0.333333333333333,5165,775,4153,720,0.150048402710552,0.173368649169275
"34Rt8Ti2OAsA8s39rLgyML","rock","surprise",43,2,0.0465116279069767,12,2,0.166666666666667,4262,416,4106,431,0.0976067573908963,0.104968339016074
"34Rt8Ti2OAsA8s39rLgyML","rock","disgust",43,1,0.0232558139534884,0,0,0,3980,404,3512,334,0.101507537688442,0.0951025056947608
"359krpyCKcFF8SFvqWES9L","folk","anticipation",4,1,0.25,14,3,0.214285714285714,567,78,543,98,0.137566137566138,0.180478821362799
"359krpyCKcFF8SFvqWES9L","folk","joy",4,1,0.25,14,3,0.214285714285714,573,136,540,92,0.237347294938918,0.17037037037037
"359krpyCKcFF8SFvqWES9L","folk","trust",4,1,0.25,14,5,0.357142857142857,573,99,541,98,0.172774869109948,0.181146025878004
"359krpyCKcFF8SFvqWES9L","folk","sadness",4,1,0.25,0,0,0,502,88,447,56,0.175298804780877,0.125279642058166
"359krpyCKcFF8SFvqWES9L","folk","surprise",0,0,0,14,3,0.214285714285714,547,65,485,66,0.118829981718464,0.136082474226804
"35PI5Hsq17h723EbyyDFsi","punk","anger",10,2,0.2,0,0,0,967,117,746,72,0.120992761116856,0.096514745308311
"35PI5Hsq17h723EbyyDFsi","punk","disgust",10,2,0.2,0,0,0,880,109,571,56,0.123863636363636,0.0980735551663748
"35PI5Hsq17h723EbyyDFsi","punk","fear",10,1,0.1,0,0,0,926,128,741,84,0.138228941684665,0.11336032388664
"35PI5Hsq17h723EbyyDFsi","punk","sadness",10,1,0.1,0,0,0,1006,122,792,104,0.121272365805169,0.131313131313131
"35PI5Hsq17h723EbyyDFsi","punk","joy",10,1,0.1,0,0,0,1090,156,799,160,0.143119266055046,0.200250312891114
"35PI5Hsq17h723EbyyDFsi","punk","surprise",10,3,0.3,0,0,0,969,118,736,77,0.121775025799794,0.104619565217391
"35PI5Hsq17h723EbyyDFsi","punk","trust",0,0,0,1,1,1,1073,187,797,156,0.174277726001864,0.19573400250941
"35QAUfIbfIXT3p3cWhaKxZ","others","anger",0,0,0,20,3,0.15,4616,430,2307,255,0.0931542461005199,0.110533159947984
"35QAUfIbfIXT3p3cWhaKxZ","others","anticipation",0,0,0,20,1,0.05,5642,882,2647,453,0.156327543424318,0.171137136380808
"35QAUfIbfIXT3p3cWhaKxZ","others","disgust",0,0,0,20,1,0.05,3871,374,2022,176,0.0966158615344872,0.0870425321463897
"35QAUfIbfIXT3p3cWhaKxZ","others","fear",0,0,0,20,1,0.05,5023,494,2321,260,0.0983476010352379,0.11202068074106
"35QAUfIbfIXT3p3cWhaKxZ","others","joy",0,0,0,20,5,0.25,5672,1445,2675,563,0.254760225669958,0.210467289719626
"35QAUfIbfIXT3p3cWhaKxZ","others","sadness",0,0,0,20,1,0.05,5319,573,2464,271,0.107727016356458,0.109983766233766
"35QAUfIbfIXT3p3cWhaKxZ","others","surprise",0,0,0,20,2,0.1,5072,420,2403,269,0.082807570977918,0.111943404078236
"35QAUfIbfIXT3p3cWhaKxZ","others","trust",0,0,0,20,6,0.3,5662,1134,2629,493,0.200282585658778,0.187523773297832
"36phXHOKx8rO7CMp2vNX4x","pop","fear",31,9,0.290322580645161,80,8,0.1,7215,859,5448,626,0.119057519057519,0.114904552129222
"36phXHOKx8rO7CMp2vNX4x","pop","sadness",31,9,0.290322580645161,80,2,0.025,7201,898,5888,701,0.124704902096931,0.119055706521739
"36phXHOKx8rO7CMp2vNX4x","pop","anger",31,6,0.193548387096774,80,7,0.0875,6871,750,5373,540,0.109154417115413,0.100502512562814
"36phXHOKx8rO7CMp2vNX4x","pop","disgust",31,6,0.193548387096774,80,6,0.075,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"36phXHOKx8rO7CMp2vNX4x","pop","surprise",31,1,0.032258064516129,80,7,0.0875,7019,701,5820,627,0.0998717766063542,0.107731958762887
"36phXHOKx8rO7CMp2vNX4x","pop","anticipation",0,0,0,80,1,0.0125,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"36phXHOKx8rO7CMp2vNX4x","pop","joy",0,0,0,80,28,0.35,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"36phXHOKx8rO7CMp2vNX4x","pop","trust",0,0,0,80,21,0.2625,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"36Pim2ANczp82lCWIb8GHy","rock","joy",10,2,0.2,30,4,0.133333333333333,5201,1040,4193,798,0.199961545856566,0.190317195325543
"36Pim2ANczp82lCWIb8GHy","rock","anger",10,2,0.2,30,5,0.166666666666667,4616,583,3964,426,0.126299826689775,0.107467204843592
"36Pim2ANczp82lCWIb8GHy","rock","disgust",10,2,0.2,30,5,0.166666666666667,3980,404,3512,334,0.101507537688442,0.0951025056947608
